,,,count,mean,mean,mean,sum,sum,sum,Transport
,,,Severity,Distance(mi),Duration_Time,Severity,Distance(mi),Duration_Time,Severity,Transport
State,year,month,,,,,,,,
KY,17,2,58,1.0414310344827586,348.6094827586207,2.586206896551724,60.403,20219.35,150,3497.0
KY,17,3,100,0.8897899999999999,356.6925,2.36,88.97899999999998,35669.25,236,4235.0
KY,17,4,56,0.9160892857142857,360.0,2.375,51.301,20160.0,133,4507.0
KY,17,5,49,1.676612244897959,360.5139455782313,2.7142857142857144,82.154,17665.183333333334,133,4427.0
KY,17,6,61,1.34027868852459,360.0,2.6885245901639343,81.75699999999999,21960.0,164,4600.0
KY,17,7,142,0.6715985865291265,193.48802816901411,2.6267605633802815,95.36699928713597,27475.300000000003,373,3871.0
KY,17,8,549,0.2666885244300037,69.89298724954463,2.6721311475409837,146.41199991207202,38371.25,1467,4555.0
KY,17,9,657,0.36335159976570147,83.02795535261285,2.6027397260273974,238.72200104606588,54549.36666666665,1710,4164.0
KY,17,10,638,0.19297022007380407,90.63516196447233,2.5344827586206895,123.115000407087,57825.233333333344,1617,4363.0
KY,17,11,328,0.2775182935442804,130.3462906504065,2.5884146341463414,91.02600028252398,42753.58333333333,849,4153.0
KY,17,12,586,0.3104317408485519,85.98009101251422,2.5665529010238908,181.9130001372514,50384.333333333336,1504,3979.0
KY,18,1,684,0.2358318717092689,91.3905701754386,2.5321637426900585,161.30900024913993,62511.15,1732,3962.0
KY,18,2,730,0.279513699034289,78.62363013698632,2.6,204.04500029503097,57395.250000000015,1898,3093.0
KY,18,3,718,0.30382451123814797,70.69842154131852,2.530640668523677,218.14599906899022,50761.466666666696,1817,3969.0
KY,18,4,622,0.2842170421066125,77.88534297963554,2.6109324758842445,176.783000190313,48444.683333333305,1624,4433.0
KY,18,5,554,0.324731047314457,69.32090854392297,2.592057761732852,179.90100021220917,38403.783333333326,1436,4506.0
KY,18,6,642,0.3474080979087167,71.01757528556595,2.6697819314641746,223.03599885739612,45593.28333333334,1714,4443.0
KY,18,7,626,0.4081837060040655,49.67992545260911,2.659744408945687,255.522999958545,31099.633333333306,1665,3875.0
KY,18,8,696,0.3560732745075003,36.93709291187743,2.6810344827586206,247.8269990572202,25708.21666666669,1866,4443.0
KY,18,9,713,0.3253576422461741,36.46958859280036,2.6002805049088358,231.97999892152214,26002.81666666666,1854,4027.0
KY,18,10,735,0.3778666652867169,37.86040816326532,2.492517006802721,277.73199898573694,27827.40000000001,1832,4373.0
KY,18,11,673,0.31114858839376686,41.91562654779592,2.5423476968796432,209.40299998900508,28209.216666666653,1711,4026.0
KY,18,12,554,0.29586823236437926,36.968231046931436,2.6534296028880866,163.91100072986612,20480.400000000016,1470,4028.0
KY,19,1,535,0.22932149484357414,36.97869158878505,2.62803738317757,122.68699974131216,19783.6,1406,4074.0
KY,19,2,480,0.21713749884077693,36.62861111111109,2.5833333333333335,104.22599944357293,17581.733333333323,1240,3111.0
KY,19,3,459,0.2800087134102089,63.5290123456789,2.5403050108932463,128.5239994552859,29159.816666666615,1166,3896.0
KY,19,4,461,0.3952624724334246,77.5185104844542,2.537960954446855,182.21599979180874,35736.033333333384,1170,4535.0
KY,19,5,572,0.42160489910516097,72.98091491841485,2.5,241.15800228815206,41745.0833333333,1430,4455.0
KY,19,6,581,0.4152289169460397,78.56824440619611,2.549053356282272,241.24800074564905,45648.14999999994,1481,4366.0
KY,19,7,549,0.41506739297983775,66.44502125075884,2.4735883424408014,227.8719987459309,36478.31666666661,1358,3962.0
KY,19,8,562,0.3438362982279502,69.03558718861215,2.409252669039146,193.235999604108,38798.00000000003,1354,4416.0
KY,19,9,636,0.33946069319126143,72.17701781970645,2.4716981132075473,215.89700086964226,45904.5833333333,1572,4145.0
KY,19,10,807,0.28997645687750806,68.68050392399839,2.3172242874845104,234.011000700149,55425.16666666669,1870,4431.0
KY,19,11,689,0.33786066927185354,70.96688437348816,2.3149492017416544,232.78600112830708,48896.18333333334,1595,4082.0
KY,19,12,501,0.5663053893619042,69.23669328010644,2.407185628742515,283.719000070314,34687.58333333332,1206,4235.0
KY,20,1,598,0.33995819553967876,64.87290969899664,2.351170568561873,203.2950009327279,38793.99999999999,1406,4259.0
KY,20,2,525,0.3765504762661105,67.1192698412698,2.380952380952381,197.68900003970802,35237.61666666665,1250,3124.0
KY,20,3,449,0.3049955464309087,57.71080178173726,2.2783964365256124,136.943000347478,25912.15000000003,1023,3289.0
KY,20,4,491,0.1752586557400856,51.19708078750859,2.164969450101833,86.05199996838202,25137.766666666717,1063,2961.0
KY,20,5,600,0.1989666673828467,55.25516666666676,2.2516666666666665,119.38000042970803,33153.10000000006,1351,3410.0
KY,20,6,766,0.2101762404609861,55.9804612706702,2.254569190600522,160.99500019311535,42881.03333333337,1727,
LA,16,6,44,1.3204545454545455,360.0,2.590909090909091,58.1,15840.0,114,4520.0
LA,16,7,134,1.8513656716417912,360.14850746268655,2.611940298507463,248.08300000000003,48259.9,350,4348.0
LA,16,8,204,1.425024509803921,362.5346405228758,2.5245098039215685,290.70499999999987,73957.06666666667,515,4705.0
LA,16,9,118,1.6106186440677968,374.2427966101695,2.4745762711864407,190.05300000000003,44160.65,292,3924.0
LA,16,10,96,3.739739583333332,360.0,2.3541666666666665,359.0149999999999,34560.0,226,4056.0
LA,16,11,136,1.3456397058823537,359.79301470588234,2.5441176470588234,183.0070000000001,48931.85,346,3743.0
LA,16,12,117,1.580803418803418,360.3178062678063,2.572649572649573,184.9539999999999,42157.183333333334,301,4237.0
LA,17,1,129,1.1101627906976745,360.1958656330749,2.612403100775194,143.211,46465.26666666666,337,3936.0
LA,17,2,120,1.8067999999999995,360.02777777777777,2.725,216.81599999999995,43203.333333333336,327,3426.0
LA,17,3,161,1.4472111801242236,360.01169772256725,2.515527950310559,233.00099999999998,57961.88333333333,405,4130.0
LA,17,4,127,2.1471889763779544,360.3077427821522,2.6377952755905514,272.6930000000002,45759.08333333333,335,4038.0
LA,17,5,28,1.218964285714286,362.50714285714287,2.5357142857142856,34.13100000000001,10150.2,71,4205.0
LA,17,7,323,0.03739938098397523,34.77951496388033,2.1207430340557276,12.080000057824,11233.783333333347,685,4415.0
LA,17,8,2829,0.09123011688267745,37.77349475668682,2.15835984446801,258.0900006610945,106861.21666666702,6106,4410.0
LA,17,9,2815,0.05157726458663051,41.32586737714633,2.141740674955595,145.18999981136488,116332.31666666691,6029,3683.0
LA,17,10,2473,0.12689445934537127,47.419443321202415,2.1767084512737567,313.8099979611032,117268.28333333357,5383,3730.0
LA,17,11,1727,0.207324840473604,41.00905230650453,2.211928199189346,358.0499994979141,70822.63333333332,3820,3722.0
LA,17,12,1502,0.14613581892040883,39.78091433644023,2.266311584553928,219.49600001845408,59750.933333333225,3404,4074.0
LA,18,1,1519,0.21162409536664598,56.7478055738425,2.2547728768926927,321.4570008619352,86199.91666666676,3425,3700.0
LA,18,2,1462,0.21709507526713237,72.52868217054262,2.2400820793433653,317.3930000405475,106036.93333333332,3275,3281.0
LA,18,3,1887,0.3116104937331524,75.08645115703945,2.2310545839957605,588.0090016744587,141688.13333333345,4210,4291.0
LA,18,4,2098,0.14189704493286473,58.12870193835393,2.1925643469971403,297.7000002691502,121954.01666666655,4600,3920.0
LA,18,5,2392,0.21204849536346262,66.03567447045712,2.196070234113712,507.2200009094026,157957.33333333343,5253,4301.0
LA,18,6,1580,0.2072088609269822,60.54913502109705,2.2246835443037973,327.3900002646319,95667.63333333335,3515,4383.0
LA,18,7,1319,0.14110841509207567,43.58937326257264,2.2539802880970434,186.1219995064478,57494.38333333332,2973,4744.0
LA,18,8,1769,0.0884375350257343,31.375880912003062,2.185415488976823,156.44599946052398,55503.933333333414,3866,4746.0
LA,18,9,1654,0.213270857974928,31.53321241434905,2.2212817412333736,352.74999909053093,52155.933333333334,3674,3711.0
LA,18,10,1724,0.22416125345405222,35.250812064965224,2.2099767981438516,386.454000954786,60772.40000000005,3810,3808.0
LA,18,11,1556,0.2032557828130982,40.69742930591265,2.242287917737789,316.2659980571808,63325.20000000008,3489,3532.0
LA,18,12,1464,0.11845013717666049,43.896914845173136,2.2663934426229506,173.41100082663095,64265.083333333474,3318,3955.0
LA,19,1,1532,0.08415339385114504,47.041427328111475,2.22911227154047,128.9229993799542,72067.46666666678,3415,3804.0
LA,19,2,1460,0.09822397243739588,45.25962328767125,2.208904109589041,143.40699975859798,66079.05000000003,3225,2972.0
LA,19,3,1650,0.15459151470395152,72.11193939393961,2.2181818181818183,255.07599926152,118984.70000000035,3660,3840.0
LA,19,4,1652,0.21059140447240604,75.46131961259091,2.263317191283293,347.8970001884148,124662.1000000002,3739,3986.0
LA,19,5,1654,0.1848875448850096,77.50502821442969,2.241837968561064,305.8039992398059,128193.31666666671,3708,4262.0
LA,19,6,1487,0.1436099526566356,84.3831427930958,2.2407531943510426,213.54799960041714,125477.73333333345,3332,4449.0
LA,19,7,1534,0.18706323492041593,81.22094741416777,2.214471968709257,286.95500236791804,124592.93333333336,3397,4618.0
LA,19,8,1845,0.24250731672188441,80.94155374887093,2.196747967479675,447.4259993518767,149337.16666666686,4053,4950.0
LA,19,9,1976,0.12527935230719336,79.20516194331984,2.189777327935223,247.5520001590141,156509.4,4327,3971.0
LA,19,10,1551,0.1699671186376363,75.7231033741673,2.25531914893617,263.6190010069739,117446.53333333347,3498,4103.0
LA,19,11,1397,0.16192269150141056,77.01311142925326,2.1932712956335005,226.20600002747054,107587.3166666668,3064,3798.0
LA,19,12,1238,0.14056461993525143,71.99950188476042,2.231825525040388,174.01899947984128,89135.3833333334,2763,4156.0
LA,20,1,1380,0.29439565413410623,73.21640096618344,2.2615942028985505,406.2660027050666,101038.63333333316,3121,3677.0
LA,20,2,1295,0.30577220159775,74.5029343629344,2.2563706563706565,395.97500106908626,96481.30000000005,2922,3327.0
LA,20,3,1516,0.2850158318159907,57.64278803869787,2.1899736147757256,432.0840010330419,87386.46666666598,3320,3412.0
LA,20,4,1516,0.32698614841939155,49.246712840808904,2.163588390501319,495.7110010037976,74658.0166666663,3280,2828.0
LA,20,5,1510,0.3006503304555283,55.380331125827304,2.095364238410596,453.9819989878477,83624.29999999923,3164,3521.0
LA,20,6,1815,0.13587823687865125,52.638962350779614,2.043526170798898,246.61899993475203,95539.716666665,3709,
MA,16,3,35,0.9826571428571425,360.0,2.057142857142857,34.39299999999999,12600.0,72,5039.0
MA,16,4,66,0.5882727272727273,360.0,2.303030303030303,38.826,23760.0,152,4363.0
MA,16,5,84,0.7104523809523811,360.0,2.1904761904761907,59.678000000000004,30240.0,184,5019.0
MA,16,6,315,0.18986031746031745,111.94439153439154,2.4,59.806,35262.48333333334,756,5192.0
MA,16,7,673,0.1012005943536404,104.75851906884597,2.3432392273402676,68.10799999999999,70502.48333333334,1577,5303.0
MA,16,8,797,0.13279171894604763,96.84930991217064,2.3726474278544543,105.83499999999997,77188.9,1891,5177.0
MA,16,9,690,0.07480869565217393,72.05673913043479,2.318840579710145,51.618000000000016,49719.15000000001,1600,4804.0
MA,16,10,703,0.11473115220483679,73.54054054054049,2.334281650071124,80.65600000000026,51698.99999999996,1641,5068.0
MA,16,11,963,0.1292201453790242,67.42277604707505,2.3385254413291796,124.4390000000003,64928.13333333327,2252,4871.0
MA,16,12,871,0.19458897818599494,62.0483352468427,2.330654420206659,169.4870000000016,54044.09999999999,2030,4937.0
MA,17,1,927,0.18284789644012933,62.47597986335846,2.3290183387270766,169.4999999999999,57915.23333333329,2159,4970.0
MA,17,2,953,0.16646694648478724,62.385606855543855,2.3630640083945433,158.64300000000225,59453.48333333329,2252,4452.0
MA,17,3,724,0.1646850828729284,81.66063535911604,2.4005524861878453,119.23200000000017,59122.30000000001,1738,4949.0
MA,17,4,502,0.1484362549800801,87.20793492695886,2.3884462151394423,74.5150000000002,43778.383333333346,1199,4492.0
MA,17,5,408,0.12016176511619132,96.21123366013072,2.3455882352941178,49.02600016740606,39254.183333333334,957,5219.0
MA,17,6,574,0.19521602772587027,74.37035423925668,2.4581881533101044,112.05399991464954,42688.583333333336,1411,5321.0
MA,17,7,544,0.3044136052027131,98.49975490196077,2.400735294117647,165.60100123027593,53583.86666666666,1306,5457.0
MA,17,8,834,0.2424328538123861,71.26053157474017,2.4004796163069546,202.18900007953002,59431.2833333333,2002,5418.0
MA,17,9,862,0.3091276092237427,74.02032095900996,2.3990719257540603,266.4679991508662,63805.51666666659,2068,4963.0
MA,17,10,936,0.35296474373336234,57.50409544159537,2.3643162393162394,330.3750001344271,53823.83333333326,2213,5388.0
MA,17,11,994,0.3206519123738505,68.89382964453391,2.4285714285714284,318.72800089960737,68480.4666666667,2414,4998.0
MA,17,12,786,0.3253562353530179,62.79834605597958,2.44147582697201,255.73000098747207,49359.49999999995,1919,4933.0
MA,18,1,999,0.6699599638564603,66.68129796463124,2.4044044044044046,669.2900038926039,66614.61666666661,2402,4616.0
MA,18,2,843,0.510416368644614,67.1122182680901,2.4080664294187426,430.28099876740964,56575.59999999996,2030,4338.0
MA,18,3,618,0.5919352725983914,68.85533980582522,2.4223300970873787,365.8159984658059,42552.59999999999,1497,4830.0
MA,18,4,591,0.2119204751690202,69.53612521150593,2.473773265651438,125.24500082489095,41095.850000000006,1462,4708.0
MA,18,5,897,0.13834113717540927,59.161092530657704,2.463768115942029,124.09200004634211,53067.49999999996,2210,5524.0
MA,18,6,884,0.21267420670306234,57.48095776772238,2.4411764705882355,188.0039987255071,50813.166666666584,2158,5419.0
MA,18,7,511,0.4442465787251213,47.95117416829749,2.5342465753424657,227.010001728537,24503.050000000017,1295,5734.0
MA,18,8,752,0.13132180783380062,58.84408244680848,2.518617021276596,98.75399949101806,44250.74999999998,1894,5568.0
MA,18,9,716,0.2719594969352583,32.746159217877064,2.473463687150838,194.72299980564495,23446.249999999978,1771,5250.0
MA,18,10,973,0.3237738980906629,30.764182939362787,2.457348406988695,315.03200284221504,29933.549999999992,2391,5697.0
MA,18,11,941,0.25789160401520084,30.41834927382217,2.376195536663124,242.675999378304,28623.66666666666,2236,4943.0
MA,18,12,701,0.16755777509829853,32.449215406562004,2.383737517831669,117.45800034390727,22746.899999999965,1671,5445.0
MA,19,1,926,0.14739200789282703,29.954157667386585,2.41792656587473,136.48499930875784,27737.549999999977,2239,4696.0
MA,19,2,802,0.36294887670368586,31.385951787198632,2.458852867830424,291.0849991163561,25171.533333333304,1972,4348.0
MA,19,3,700,0.14298285746708267,58.85671428571424,2.4014285714285712,100.08800022695786,41199.69999999997,1681,5109.0
MA,19,4,727,0.1401856939619409,73.93911049977076,2.4442916093535074,101.91499951033103,53753.733333333344,1777,4865.0
MA,19,5,778,0.1615565549934027,70.99168808911739,2.466580976863753,125.6909997848673,55231.533333333326,1919,5553.0
MA,19,6,644,0.16564285864773448,82.32124741200822,2.406832298136646,106.674000969141,53014.883333333295,1550,5461.0
MA,19,7,727,0.13705639617622406,75.23420449335168,2.3837689133425033,99.64000002011488,54695.26666666667,1733,5860.0
MA,19,8,674,0.17459198842198814,69.7320474777448,2.4554896142433233,117.67500019642002,46999.399999999994,1655,5587.0
MA,19,9,768,0.1688255216296183,68.01299913194437,2.4375,129.65800061154687,52233.98333333327,1872,5396.0
MA,19,10,926,0.18990712637995782,71.49911807055437,2.4384449244060473,175.85399902784096,66208.18333333335,2258,5609.0
MA,19,11,786,0.17585114532636262,73.76005089058526,2.337150127226463,138.21900022652102,57975.400000000016,1837,5525.0
MA,19,12,886,0.215284425113433,72.42116252821663,2.3126410835214446,190.74200065050164,64165.149999999936,2049,5710.0
MA,20,1,864,0.11172800912472063,70.09803240740747,2.3206018518518516,96.53299988375862,60564.70000000006,2005,5211.0
MA,20,2,903,0.19342856976499934,72.54754521963828,2.2170542635658914,174.6659984977944,65510.43333333337,2002,4809.0
MA,20,3,930,0.14948817254932475,56.580734767025056,2.390322580645161,139.024000470872,52620.0833333333,2223,4173.0
MA,20,4,1165,0.2677957087212915,44.7469098712446,2.428326180257511,311.9820006603046,52130.14999999996,2829,2673.0
MA,20,5,1051,0.31136821973055867,52.53677450047571,2.424357754519505,327.24799893681717,55216.14999999997,2548,3666.0
MA,20,6,1120,0.1912812501987625,54.560699404761934,2.450892857142857,214.235000222614,61107.983333333366,2745,
MD,16,3,8,0.67575,360.0,3.0,5.406,2880.0,24,4865.0
MD,16,4,18,0.7921666666666667,360.0,3.0,14.259,6480.0,54,4812.0
MD,16,5,19,0.5553684210526315,360.0,3.473684210526316,10.551999999999998,6840.0,66,5150.0
MD,16,6,491,0.24421995926680248,162.38295994568907,2.6619144602851326,119.91200000000002,79730.03333333333,1307,5327.0
MD,16,7,905,0.2646486187845303,160.89799263351748,2.6895027624309393,239.50699999999992,145612.68333333332,2434,6155.0
MD,16,8,1037,0.26165670202507246,162.84241401478624,2.651880424300868,271.33800000000014,168867.58333333334,2750,5323.0
MD,16,9,988,0.19006072874493937,121.70757422402163,2.674089068825911,187.7800000000001,120247.08333333337,2642,4390.0
MD,16,10,1187,0.1954928390901432,114.47954226340912,2.6655433866891323,232.04999999999998,135887.21666666662,3164,5141.0
MD,16,11,1421,0.2216052076002811,111.9099929627023,2.593244194229416,314.90099999999944,159024.09999999998,3685,4792.0
MD,16,12,1462,0.2330246238030088,128.30145918832648,2.5526675786593707,340.6819999999989,187576.7333333333,3732,4639.0
MD,17,1,1259,0.20049801429706093,117.37903097696588,2.630659253375695,252.4269999999997,147780.20000000004,3312,4315.0
MD,17,2,1102,0.2111742286751365,126.98747731397458,2.6569872958257714,232.71400000000042,139940.19999999998,2928,4106.0
MD,17,3,1286,0.23428227060653226,127.947654224987,2.6485225505443233,301.2870000000005,164540.6833333333,3406,4790.0
MD,17,4,1001,0.24140359640359677,144.40985680985673,2.751248751248751,241.64500000000035,144554.2666666666,2754,4831.0
MD,17,5,863,0.30014252595841234,152.69710312862105,2.750869061413673,259.02299990210986,131777.59999999998,2374,5279.0
